run time: 89280; warm up: 2
Number of solar panels;0; ; ;2; ; ;4; ;
;S;W;A;S;W;A;S;W;A
Base;0.0;0.0;0.00.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Price driven;0.0;0.0;0.00.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
FCFS;0.36128623979358593;0.36128623979358593;0.361286239793585930.36128623979358593;0.36128623979358593;0.36128623979358593;0.36119714622898946;0.3631001442366283;0.3621486452328089;0.2937833902482058;0.3683319456744005;0.33105766796130315
ELFS;0.41879871038464417;0.41879871038464417;0.418798710384644170.41879871038464417;0.41879871038464417;0.41879871038464417;0.4525910656945149;0.4283356098545656;0.4404633377745403;0.4656126031326815;0.4410101212265569;0.4533113621796192
