run time: 89280; warm up: 2
Number of solar panels;0; ; ;2; ; ;4; ;
;S;W;A;S;W;A;S;W;A
Base;0.1268639411830722;0.1268639411830722;0.12686394118307220.1268639411830722;0.1268639411830722;0.1268639411830722;0.12176426676594602;0.1255234730825869;0.12364386992426646;0.12515846815257975;0.12420763245633921;0.12468305030445948
Price driven;0.11943822110818463;0.11943822110818463;0.119438221108184630.11943822110818463;0.11943822110818463;0.11943822110818463;0.12995625102203895;0.13141428803679847;0.13068526952941872;0.12506196515778015;0.12521940162521047;0.1251406833914953
FCFS;0.3981968278996216;0.3981968278996216;0.39819682789962160.3981968278996216;0.3981968278996216;0.3981968278996216;0.2835573179018747;0.3648844644244361;0.32422089116315544;0.20688992762572403;0.3290015351564634;0.26794573139109373
ELFS;0.36126031639493245;0.36126031639493245;0.361260316394932450.36126031639493245;0.36126031639493245;0.36126031639493245;0.26287507582468883;0.33773790040773066;0.30030648811620975;0.19998361698542574;0.30505202157341454;0.25251781927942013
