run time: 89280; warm up: 2
Number of solar panels;0; ; ;2; ; ;4; ;
;S;W;A;S;W;A;S;W;A
Base;1077.4;1077.4;1077.41077.4;1077.4;1077.4;1049.7260281738293;1065.6995909519362;1057.7128095628827;1044.1161160260422;1067.1992734602704;1055.6576947431563
Price driven;1576.8;1576.8;1576.81576.8;1576.8;1576.8;1598.7000000000003;1568.4;1583.5500000000002;1600.9;1579.1;1590.0
FCFS;396.0;396.0;396.0396.0;396.0;396.0;444.91398204724567;419.35301128417797;432.13349666571185;490.5346893611603;446.44962847192244;468.49215891654137
ELFS;396.0;396.0;396.0396.0;396.0;396.0;449.6721237260751;422.70971281606154;436.1909182710683;495.78434304729086;451.82122161608646;473.80278233168866
