run time: 89280; warm up: 2
Number of solar panels;0; ; ;2; ; ;4; ;
;S;W;A;S;W;A;S;W;A
Base;0.674163233877259;0.674163233877259;0.6741632338772590.674163233877259;0.674163233877259;0.674163233877259;0.6103313533002404;0.6322726139503233;0.6213019836252818;0.4623801814256317;0.582740188532921;0.5225601849792764
Price driven;0.7535973256980762;0.7535973256980762;0.75359732569807620.7535973256980762;0.7535973256980762;0.7535973256980762;0.6675951198977772;0.7076038877154122;0.6875995038065947;0.49042283086321653;0.6813047742323298;0.5858638025477731
FCFS;0.0;0.0;0.00.0;0.0;0.0;0.07101263113424021;0.031094312983284737;0.05105347205876247;0.09770176296203321;0.04608811735273426;0.07189494015738374
ELFS;0.0;0.0;0.00.0;0.0;0.0;0.0674854166122142;0.03464667358352098;0.05106604509786759;0.09512256945669068;0.042197925678024564;0.06866024756735761
